Customer_ID,Product,Predicted_Likelihood
CUS000050,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000050,100g,1.0
CUS000050,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000050,120 Eggs Incubator,1.0
CUS000050,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000050,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000051,"""KAAS-TOLTRA 250",1.0
CUS000051,000 Seeds,1.0
CUS000051,000 Seeds - 10 bags and above,1.0
CUS000051,000),1.0
CUS000051,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000051,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000051,10-12cm (Jumbo),1.0
CUS000051,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000051,100g,1.0
CUS000051,120 Eggs Incubator,1.0
CUS000052,000 Seeds,1.0
CUS000052,000 Seeds - 10 bags and above,1.0
CUS000052,000 Seeds - Below 10 bags,1.0
CUS000052,000),1.0
CUS000052,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000052,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000052,1000 Layers Business Plan (2022 Edition),1.0
CUS000052,100g,1.0
CUS000052,120 Eggs Incubator,1.0
CUS000052,150kg Spring Scale,1.0
CUS000053,000 Seeds,1.0
CUS000053,000 Seeds - 10 bags and above,1.0
CUS000053,000 Seeds - Below 10 bags,1.0
CUS000053,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000053,1000 Layers Business Plan (2022 Edition),1.0
CUS000053,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000053,100g,1.0
CUS000053,120 Eggs Incubator,1.0
CUS000053,1L,1.0
CUS000053,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000054,000 Seeds - Below 10 bags,1.0
CUS000054,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000054,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000054,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000054,10,1.0
CUS000054,1000 Layers Business Plan (2022 Edition),1.0
CUS000054,120 Eggs Incubator,1.0
CUS000054,13hp and 17hp) - 7hp,1.0
CUS000054,150kg Spring Scale,1.0
CUS000054,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000055,000 Seeds,1.0
CUS000055,000 Seeds - Below 10 bags,1.0
CUS000055,000),1.0
CUS000055,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000055,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000055,10,1.0
CUS000055,10-12cm (Jumbo),1.0
CUS000055,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000055,13hp and 17hp) - 7hp,1.0
CUS000055,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000056,(Organic Fertilizer and Soil Conditioner,1.0
CUS000056,000 Seeds,1.0
CUS000056,000 Seeds - Below 10 bags,1.0
CUS000056,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000056,10,1.0
CUS000056,10-12cm (Jumbo),1.0
CUS000056,100g,1.0
CUS000056,128 Birds Layer Cages (Premium,1.0
CUS000056,13hp and 17hp) - 7hp,1.0
CUS000056,2 inches wide (Black/Blue),1.0
CUS000057,"""KAAS-TOLTRA 250",1.0
CUS000057,(Organic Fertilizer and Soil Conditioner,1.0
CUS000057,000 Seeds,1.0
CUS000057,000 Seeds - Below 10 bags,1.0
CUS000057,000),1.0
CUS000057,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000057,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000057,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000057,10,1.0
CUS000057,10-12cm (Jumbo),1.0
CUS000058,000 Seeds,1.0
CUS000058,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000058,10,1.0
CUS000058,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000058,120 capacity,1.0
CUS000058,150kg Spring Scale,1.0
CUS000058,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000058,1L,1.0
CUS000058,2 t/hr Manure dryer,1.0
CUS000058,256 Eggs Incubator,1.0
CUS000059,(Organic Fertilizer and Soil Conditioner,1.0
CUS000059,000 Seeds,1.0
CUS000059,000 Seeds - 10 bags and above,1.0
CUS000059,000 Seeds - Below 10 bags,1.0
CUS000059,000),1.0
CUS000059,10,1.0
CUS000059,10-12cm (Jumbo),1.0
CUS000059,1000 Layers Business Plan (2022 Edition),1.0
CUS000059,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000059,100g,1.0
CUS000060,"""KAAS-TOLTRA 250",1.0
CUS000060,(Organic Fertilizer and Soil Conditioner,1.0
CUS000060,000 Seeds - Below 10 bags,1.0
CUS000060,000),1.0
CUS000060,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000060,100g,1.0
CUS000060,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000060,120 Eggs Incubator,1.0
CUS000060,13hp and 17hp) - 7hp,1.0
CUS000060,150kg Spring Scale,1.0
CUS000061,"""KAAS-TOLTRA 250",1.0
CUS000061,000 Seeds,1.0
CUS000061,000 Seeds - Below 10 bags,1.0
CUS000061,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000061,10,1.0
CUS000061,10-12cm (Jumbo),1.0
CUS000061,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000061,128 Birds Layer Cages (Premium,1.0
CUS000061,150kg Spring Scale,1.0
CUS000061,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000062,"""KAAS-TOLTRA 250",1.0
CUS000062,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000062,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000062,10-12cm (Jumbo),1.0
CUS000062,1000 Layers Business Plan (2022 Edition),1.0
CUS000062,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000062,120 capacity,1.0
CUS000062,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000062,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000062,2 inches wide (Black/Blue),1.0
CUS000063,000 Seeds,1.0
CUS000063,000 Seeds - 10 bags and above,1.0
CUS000063,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000063,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000063,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000063,10-12cm (Jumbo),1.0
CUS000063,100g,1.0
CUS000063,13hp and 17hp) - 7hp,1.0
CUS000063,150kg Spring Scale,1.0
CUS000063,1L,1.0
CUS000064,(Organic Fertilizer and Soil Conditioner,1.0
CUS000064,000 Seeds,1.0
CUS000064,000 Seeds - 10 bags and above,1.0
CUS000064,000 Seeds - Below 10 bags,1.0
CUS000064,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000064,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000064,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000064,10,1.0
CUS000064,1000 Layers Business Plan (2022 Edition),1.0
CUS000064,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000066,"""KAAS-TOLTRA 250",1.0
CUS000066,000 Seeds - Below 10 bags,1.0
CUS000066,000),1.0
CUS000066,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000066,10,1.0
CUS000066,10-12cm (Jumbo),1.0
CUS000066,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000066,128 Birds Layer Cages (Premium,1.0
CUS000066,13hp and 17hp) - 7hp,1.0
CUS000066,150kg Spring Scale,1.0
CUS000067,(Organic Fertilizer and Soil Conditioner,1.0
CUS000067,000 Seeds - 10 bags and above,1.0
CUS000067,000 Seeds - Below 10 bags,1.0
CUS000067,000),1.0
CUS000067,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000067,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000067,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000067,100g,1.0
CUS000067,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000067,120 Eggs Incubator,1.0
CUS000068,"""KAAS-TOLTRA 250",1.0
CUS000068,000 Seeds - Below 10 bags,1.0
CUS000068,000),1.0
CUS000068,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000068,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000068,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000068,10-12cm (Jumbo),1.0
CUS000068,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000068,120 Eggs Incubator,1.0
CUS000068,128 Birds Layer Cages (Premium,1.0
CUS000069,000 Seeds,1.0
CUS000069,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000069,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000069,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000069,10,1.0
CUS000069,10-12cm (Jumbo),1.0
CUS000069,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000069,100g,1.0
CUS000069,120 capacity,1.0
CUS000069,13hp and 17hp) - 7hp,1.0
CUS000070,000 Seeds,1.0
CUS000070,000 Seeds - 10 bags and above,1.0
CUS000070,000 Seeds - Below 10 bags,1.0
CUS000070,000),1.0
CUS000070,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000070,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000070,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000070,10-12cm (Jumbo),1.0
CUS000070,100g,1.0
CUS000070,120 Eggs Incubator,1.0
CUS000071,(Organic Fertilizer and Soil Conditioner,1.0
CUS000071,000 Seeds - Below 10 bags,1.0
CUS000071,000),1.0
CUS000071,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000071,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000071,128 Birds Layer Cages (Premium,1.0
CUS000071,13hp and 17hp) - 7hp,1.0
CUS000071,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000071,1L,1.0
CUS000071,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000072,(Organic Fertilizer and Soil Conditioner,1.0
CUS000072,000 Seeds,1.0
CUS000072,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000072,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000072,10,1.0
CUS000072,10-12cm (Jumbo),1.0
CUS000072,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000072,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000072,13hp and 17hp) - 7hp,1.0
CUS000072,150kg Spring Scale,1.0
CUS000074,"""KAAS-TOLTRA 250",1.0
CUS000074,(Organic Fertilizer and Soil Conditioner,1.0
CUS000074,000 Seeds - 10 bags and above,1.0
CUS000074,000 Seeds - Below 10 bags,1.0
CUS000074,000),1.0
CUS000074,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000074,1000 Layers Business Plan (2022 Edition),1.0
CUS000074,100g,1.0
CUS000074,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000074,120 capacity,1.0
CUS000075,(Organic Fertilizer and Soil Conditioner,1.0
CUS000075,000 Seeds,1.0
CUS000075,000 Seeds - 10 bags and above,1.0
CUS000075,000 Seeds - Below 10 bags,1.0
CUS000075,000),1.0
CUS000075,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000075,1000 Layers Business Plan (2022 Edition),1.0
CUS000075,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000075,1L,1.0
CUS000075,2 inches wide (Black/Blue),1.0
CUS000076,000 Seeds,1.0
CUS000076,000 Seeds - Below 10 bags,1.0
CUS000076,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000076,10,1.0
CUS000076,10-12cm (Jumbo),1.0
CUS000076,1000 Layers Business Plan (2022 Edition),1.0
CUS000076,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000076,150kg Spring Scale,1.0
CUS000076,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000076,1L,1.0
CUS000078,000 Seeds - 10 bags and above,1.0
CUS000078,000),1.0
CUS000078,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000078,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000078,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000078,2 inches wide (Black/Blue),1.0
CUS000078,2 males [800g],1.0
CUS000078,2-4cm (Fingerlings),1.0
CUS000078,4 Weeks Old Ducklings (Local Breed,1.0
CUS000078,4-D Amine,1.0
CUS000079,000 Seeds,1.0
CUS000079,000 Seeds - 10 bags and above,1.0
CUS000079,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000079,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000079,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000079,120 Eggs Incubator,1.0
CUS000079,1L,1.0
CUS000079,3 in 1 Vaccine (ND+IB+EDS,1.0
CUS000079,4 Weeks Old Broilers (Live Birds,1.0
CUS000079,4-D Amine,1.0
CUS000080,000 Seeds,1.0
CUS000080,000 Seeds - 10 bags and above,1.0
CUS000080,000 Seeds - Below 10 bags,1.0
CUS000080,000),1.0
CUS000080,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000080,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000080,10,1.0
CUS000080,1000 Layers Business Plan (2022 Edition),1.0
CUS000080,100g,1.0
CUS000080,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000081,(Organic Fertilizer and Soil Conditioner,1.0
CUS000081,000 Seeds,1.0
CUS000081,000 Seeds - 10 bags and above,1.0
CUS000081,000 Seeds - Below 10 bags,1.0
CUS000081,000),1.0
CUS000081,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000081,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000081,10,1.0
CUS000081,10-12cm (Jumbo),1.0
CUS000081,100g,1.0
CUS000082,(Organic Fertilizer and Soil Conditioner,1.0
CUS000082,000 Seeds,1.0
CUS000082,000 Seeds - 10 bags and above,1.0
CUS000082,000 Seeds - Below 10 bags,1.0
CUS000082,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000082,10-12cm (Jumbo),1.0
CUS000082,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000082,128 Birds Layer Cages (Premium,1.0
CUS000082,1L,1.0
CUS000082,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000083,000 Seeds,1.0
CUS000083,000),1.0
CUS000083,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000083,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000083,10,1.0
CUS000083,10-12cm (Jumbo),1.0
CUS000083,100g,1.0
CUS000083,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000083,120 Eggs Incubator,1.0
CUS000083,120 capacity,1.0
CUS000084,(Organic Fertilizer and Soil Conditioner,1.0
CUS000084,000 Seeds,1.0
CUS000084,000 Seeds - 10 bags and above,1.0
CUS000084,000 Seeds - Below 10 bags,1.0
CUS000084,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000084,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000084,10,1.0
CUS000084,10-12cm (Jumbo),1.0
CUS000084,1000 Layers Business Plan (2022 Edition),1.0
CUS000084,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000085,000 Seeds,1.0
CUS000085,000),1.0
CUS000085,10,1.0
CUS000085,1000 Layers Business Plan (2022 Edition),1.0
CUS000085,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000085,100g,1.0
CUS000085,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000085,120 Eggs Incubator,1.0
CUS000085,13hp and 17hp) - 7hp,1.0
CUS000085,3 in 1 Vaccine (ND+IB+EDS,1.0
CUS000086,000 Seeds,1.0
CUS000086,000 Seeds - 10 bags and above,1.0
CUS000086,000 Seeds - Below 10 bags,1.0
CUS000086,000),1.0
CUS000086,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000086,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000086,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000086,10-12cm (Jumbo),1.0
CUS000086,120 Eggs Incubator,1.0
CUS000086,150kg Spring Scale,1.0
CUS000087,"""KAAS-TOLTRA 250",1.0
CUS000087,(Organic Fertilizer and Soil Conditioner,1.0
CUS000087,000 Seeds,1.0
CUS000087,000 Seeds - Below 10 bags,1.0
CUS000087,000),1.0
CUS000087,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000087,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000087,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000087,10,1.0
CUS000087,10-12cm (Jumbo),1.0
CUS000088,"""KAAS-TOLTRA 250",1.0
CUS000088,(Organic Fertilizer and Soil Conditioner,1.0
CUS000088,10,1.0
CUS000088,1000 Layers Business Plan (2022 Edition),1.0
CUS000088,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000088,120 capacity,1.0
CUS000088,128 Birds Layer Cages (Premium,1.0
CUS000088,150kg Spring Scale,1.0
CUS000088,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000088,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000090,000 Seeds - Below 10 bags,1.0
CUS000090,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000090,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000090,10-12cm (Jumbo),1.0
CUS000090,1000 Layers Business Plan (2022 Edition),1.0
CUS000090,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000090,100g,1.0
CUS000090,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000090,120 Eggs Incubator,1.0
CUS000090,128 Birds Layer Cages (Premium,1.0
CUS000091,(Organic Fertilizer and Soil Conditioner,1.0
CUS000091,000 Seeds,1.0
CUS000091,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000091,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000091,1000 Layers Business Plan (2022 Edition),1.0
CUS000091,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000091,120 Eggs Incubator,1.0
CUS000091,13hp and 17hp) - 7hp,1.0
CUS000091,150kg Spring Scale,1.0
CUS000091,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000092,(Organic Fertilizer and Soil Conditioner,1.0
CUS000092,000 Seeds - 10 bags and above,1.0
CUS000092,000 Seeds - Below 10 bags,1.0
CUS000092,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000092,10,1.0
CUS000092,1000 Layers Business Plan (2022 Edition),1.0
CUS000092,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000092,100g,1.0
CUS000092,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000092,120 Eggs Incubator,1.0
CUS000093,(Organic Fertilizer and Soil Conditioner,1.0
CUS000093,000 Seeds,1.0
CUS000093,000 Seeds - 10 bags and above,1.0
CUS000093,000 Seeds - Below 10 bags,1.0
CUS000093,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000093,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000093,128 Birds Layer Cages (Premium,1.0
CUS000093,1L,1.0
CUS000093,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000093,2 males [800g],1.0
CUS000094,(Organic Fertilizer and Soil Conditioner,1.0
CUS000094,000),1.0
CUS000094,10,1.0
CUS000094,10-12cm (Jumbo),1.0
CUS000094,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000094,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000094,120 Eggs Incubator,1.0
CUS000094,128 Birds Layer Cages (Premium,1.0
CUS000094,1L,1.0
CUS000094,2 inches wide (Black/Blue),1.0
CUS000095,000 Seeds - Below 10 bags,1.0
CUS000095,10,1.0
CUS000095,1000 Layers Business Plan (2022 Edition),1.0
CUS000095,100g,1.0
CUS000095,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000095,2 inches wide (Black/Blue),1.0
CUS000095,2 t/hr Manure dryer,1.0
CUS000095,20kg Weighing Scale,1.0
CUS000095,256 Eggs Incubator,1.0
CUS000095,3 in 1 Vaccine (ND+IB+EDS,1.0
CUS000096,000),1.0
CUS000096,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000096,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000096,100g,1.0
CUS000096,120 Eggs Incubator,1.0
CUS000096,150kg Spring Scale,1.0
CUS000096,1L,1.0
CUS000096,2 t/hr Manure dryer,1.0
CUS000096,3 in 1 Vaccine (ND+IB+EDS,1.0
CUS000096,300 Eggs Capacity Incubator (Fully Automated,1.0
CUS000097,(Organic Fertilizer and Soil Conditioner,1.0
